"[all run data]","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders"
,"30","500","22","500","30","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"30","500","22","500","30","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"30","500","22","500","27","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"29","500","22","500","23","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"29","500","22","500","20","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"28","500","22","500","20","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"23","500","22","500","20","500","30","500","30","500","30","500","30","500","30","500","27","500","30","500"
,"23","500","22","500","20","500","30","500","30","500","29","500","30","500","30","500","27","500","30","500"
,"23","500","22","500","20","500","30","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"23","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"21","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"20","500","22","500","20","500","25","500","30","500","28","500","30","500","30","500","27","500","30","500"
,"18","500","22","500","20","500","25","500","30","500","26","500","30","500","30","500","27","500","30","500"
,"18","500","22","500","20","500","25","500","30","500","25","500","30","500","30","500","27","500","30","500"
,"18","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"17","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"16","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"16","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"16","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"16","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"15","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"14","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"13","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"13","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"13","500","22","500","20","500","25","500","30","500","24","500","30","500","30","500","27","500","30","500"
,"12","500","22","500","20","500","25","500","30","500","23","500","30","500","30","500","27","500","30","500"
,"11","500","22","500","20","500","25","500","30","500","20","500","30","500","30","500","27","500","30","500"
,"11","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","27","500","30","500"
,"11","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","27","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","27","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","25","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","24","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","24","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","23","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","30","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","29","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","29","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","29","500"
,"9","500","22","500","20","500","25","500","30","500","19","500","30","500","30","500","21","500","29","500"
,"9","500","22","500","20","500","25","500","29","500","19","500","30","500","30","500","21","500","29","500"
,"9","500","22","500","20","500","25","500","29","500","19","500","30","500","30","500","20","500","29","500"
,"9","500","22","500","20","500","25","500","28","500","19","500","30","500","30","500","20","500","29","500"
,"9","500","22","500","20","500","25","500","26","500","19","500","28","500","30","500","18","500","29","500"
,"9","500","22","500","20","500","25","500","24","500","19","500","27","500","30","500","18","500","29","500"
,"9","500","22","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","21","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","20","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","26","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","25","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","25","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","25","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","23","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"9","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","25","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","18","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","24","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","19","500","22","500","30","500","17","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","16","500","22","500","30","500","16","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","15","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","15","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","15","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","30","500","14","500","29","500"
,"8","500","17","500","20","500","24","500","23","500","15","500","22","500","29","500","14","500","29","500"
,"8","500","17","500","20","500","23","500","23","500","15","500","22","500","29","500","14","500","29","500"
,"8","500","17","500","20","500","19","500","23","500","15","500","22","500","28","500","14","500","29","500"
,"8","500","17","500","20","500","18","500","23","500","15","500","22","500","27","500","14","500","29","500"
,"8","500","17","500","20","500","18","500","23","500","15","500","22","500","27","500","14","500","29","500"
,"8","500","17","500","20","500","17","500","23","500","15","500","22","500","26","500","14","500","28","500"
,"8","500","17","500","20","500","17","500","22","500","15","500","22","500","26","500","14","500","28","500"
,"8","500","17","500","20","500","17","500","22","500","15","500","22","500","25","500","14","500","28","500"
,"8","500","17","500","20","500","17","500","22","500","15","500","22","500","25","500","14","500","28","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","22","500","23","500","14","500","28","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","21","500","22","500","14","500","28","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","21","500","20","500","14","500","27","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","20","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","20","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","16","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","15","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","15","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","16","500","22","500","15","500","15","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","13","500","22","500","15","500","15","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","12","500","22","500","15","500","14","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","10","500","22","500","15","500","14","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","10","500","22","500","15","500","14","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","10","500","22","500","15","500","14","500","19","500","14","500","25","500"
,"8","500","17","500","20","500","10","500","22","500","15","500","14","500","19","500","14","500","24","500"
,"8","500","17","500","20","500","10","500","22","500","15","500","14","500","19","500","14","500","23","500"
,"8","500","17","500","20","500","8","500","22","500","15","500","14","500","19","500","14","500","23","500"
,"8","500","17","500","20","500","8","500","21","500","15","500","14","500","19","500","14","500","23","500"
,"8","500","17","500","20","500","8","500","20","500","15","500","14","500","19","500","14","500","22","500"
,"8","500","17","500","20","500","8","500","19","500","15","500","14","500","19","500","14","500","22","500"
,"8","500","17","500","20","500","8","500","19","500","15","500","14","500","19","500","14","500","21","500"
,"8","500","17","500","20","500","8","500","18","500","15","500","14","500","19","500","14","500","21","500"
,"8","500","17","500","20","500","8","500","16","500","15","500","14","500","19","500","14","500","20","500"
,"8","500","17","500","20","500","8","500","16","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","16","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","16","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","17","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","16","500","20","500","8","500","15","500","13","500","14","500","19","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","14","500","13","500","13","500","19","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","14","500","13","500","13","500","19","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","14","500","13","500","13","500","19","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","14","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"8","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"7","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"6","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"6","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","19","500"
,"6","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","18","500"
,"5","500","11","500","20","500","8","500","13","500","13","500","13","500","18","500","14","500","17","500"
,"5","500","11","500","19","500","8","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","8","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","8","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","8","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","6","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","18","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","17","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","17","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","13","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","14","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","13","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","12","500","13","500","13","500","14","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","14","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","14","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","13","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","12","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","12","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","12","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","11","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","11","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","11","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","13","500","13","500","11","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","11","500","13","500","11","500","12","500","16","500"
,"5","500","11","500","19","500","5","500","11","500","11","500","13","500","11","500","12","500","16","500"
