"[all run data]","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers","count defenders","count attackers"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","499","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","499","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","499","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","499","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","499","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","495","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","492","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","492","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","492","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","492","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","492","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","491","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","488","30","500","30"
,"500","30","500","30","500","30","500","30","500","30","500","30","500","30","500","30","486","30","500","30"
,"500","30","500","30","500","30","499","30","500","30","500","30","500","30","500","30","485","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","500","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","499","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","499","30","500","30","500","30","500","30","484","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","498","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","483","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","482","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","482","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","482","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","479","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","478","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","500","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","499","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","499","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","499","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","499","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","499","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","477","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","500","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","499","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","497","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","496","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","493","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","493","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","493","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","492","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","491","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","490","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","500","30","476","30","500","30"
,"500","30","498","30","500","30","498","30","497","30","489","30","500","30","498","30","476","30","500","30"
,"500","30","498","30","499","30","498","30","497","30","489","30","500","30","498","30","476","30","500","30"
,"500","30","498","30","496","30","498","30","497","30","489","30","500","30","497","30","476","30","500","30"
,"500","30","498","30","493","30","498","30","497","30","489","30","500","30","497","30","476","30","497","30"
,"500","30","498","30","489","30","498","30","497","30","489","30","500","30","495","30","476","30","496","30"
,"500","30","498","30","485","30","498","30","497","30","489","30","500","30","495","30","476","30","494","30"
,"500","30","498","30","484","30","498","30","497","30","489","30","500","30","495","30","476","30","494","30"
,"500","30","498","30","483","30","498","30","497","30","489","30","500","30","495","30","476","30","494","30"
,"500","30","498","30","483","30","498","30","497","30","489","30","500","30","495","30","476","30","494","30"
,"500","30","498","30","483","30","498","30","497","30","489","30","500","30","495","30","476","30","494","30"
,"500","30","498","30","482","30","498","30","497","30","489","30","500","30","495","30","476","30","492","30"
,"500","30","498","30","482","30","498","30","497","30","489","30","500","30","495","30","476","30","492","30"
,"500","30","498","30","482","30","498","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","498","30","482","30","498","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","497","30","482","30","498","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","496","30","482","30","498","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","496","30","482","30","497","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","494","30","482","30","497","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","496","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","496","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","496","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","494","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","493","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","491","30","497","30","489","30","500","30","495","30","475","30","491","30"
,"500","30","492","30","482","30","491","30","497","30","489","30","500","30","495","30","472","30","491","30"
,"500","30","492","30","482","30","490","30","497","30","489","30","500","30","495","30","470","30","491","30"
,"500","30","492","30","482","30","488","30","497","30","489","30","498","30","493","30","470","30","491","30"
,"500","30","492","30","482","30","488","30","497","30","489","30","498","30","492","30","470","30","491","30"
,"500","30","492","30","482","30","488","30","497","30","489","30","496","30","491","30","468","30","491","30"
,"500","30","492","30","482","30","487","30","497","30","489","30","495","30","490","30","465","30","491","30"
,"500","30","492","30","482","30","487","30","497","30","489","30","494","30","490","30","463","30","491","30"
,"500","30","492","30","482","30","486","30","497","30","489","30","492","30","490","30","460","30","491","30"
,"500","30","492","30","480","30","486","30","497","30","489","30","492","30","490","30","454","30","491","30"
,"500","30","492","30","480","30","485","30","497","30","489","30","492","30","490","30","452","30","491","30"
,"499","30","492","30","480","30","484","30","497","30","488","30","492","30","490","30","451","30","491","30"
,"496","30","492","30","480","30","484","30","497","30","488","30","490","30","490","30","447","30","491","30"
,"495","30","492","30","480","30","482","30","497","30","488","30","490","30","490","30","444","30","491","30"
,"495","30","492","30","480","30","481","30","497","30","488","30","490","30","490","30","440","30","491","30"
,"495","30","492","30","480","30","479","30","497","30","488","30","490","30","490","30","437","30","491","30"
,"495","30","492","30","480","30","477","30","497","30","488","30","487","30","490","30","431","30","491","30"
,"495","30","492","30","480","30","473","30","497","30","488","30","486","30","490","30","430","30","491","30"
,"495","30","492","30","480","30","466","30","497","30","488","30","486","30","490","30","429","30","491","30"
,"495","30","492","30","480","30","463","30","497","30","488","30","486","30","490","30","429","30","491","30"
,"495","30","492","30","480","30","462","30","497","30","488","30","486","30","490","30","429","30","491","30"
,"495","30","492","30","480","30","462","30","497","30","488","30","486","30","490","30","429","30","491","30"
,"493","30","492","30","478","30","459","30","497","30","488","30","486","30","490","30","428","30","491","30"
,"493","30","492","30","475","30","457","30","497","30","488","30","486","30","490","30","428","30","491","30"
,"493","30","492","30","474","30","451","30","497","30","488","30","486","30","490","30","428","30","491","30"
,"493","30","492","30","472","30","451","30","497","30","488","30","486","30","490","30","428","30","491","30"
,"493","30","492","30","470","30","448","30","495","30","488","30","486","30","490","30","428","30","491","30"
,"493","30","492","30","468","30","446","30","491","30","488","30","484","30","487","30","428","30","491","30"
,"493","30","492","30","466","30","443","30","490","30","488","30","480","30","487","30","427","30","491","30"
,"493","30","492","30","463","30","442","30","488","30","488","30","479","30","487","30","427","30","491","30"
,"493","30","492","30","458","30","440","30","488","30","488","30","478","30","487","30","427","30","491","30"
